"","obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccH2O_hum","AccCO2_soda","AccH2O_des","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","site"
"172",172,1657481433.6,2180.59999990463,2022-07-10 14:30:33,14:30:33,5,"taroff_r1","ozzie",1657481430.75,0.00287410370443948,2.87410370443948,27.3298578802576,972.895257662215,454.965262177874,33.3785589396498,71.3765300333809,0.0924133073556504,2.41987440174669,0.0904965126789089,0.0567292254574461,321.5248359,29.4297468395185,29.4297468395185,4.12287519692465,49.58566122334,1.88830909092366,3.80817567888926,2.234566106001,-126.747973365781,-178.672753347833,-16.2143319506704,-0.110222764284373,43.6650122081147,2.85426061526721,27.3298578802576,1052.9946152629,1006.59412727273,3.37908538619289,64.9661465818532,2.87410370443948,22.37636991919,25.7365896969697,-2.08284446798822e-05,77.491526414043,0,0,1,0,38706,2000.055,1681.24623,0.840599998500041,0.16075799710508,6,0.5,"0: Broadleaf",2,TRUE,1657481430.75,972.8953,1028.625,25.73853,22.40161,961.8409,25.328,500.0053,73.31442,0.05065139,28.06019,28.07838,999.9,0,0,10006.5,0,2399.708,-55.72926,998.5983,1052.196,3.336911,1028.625,22.40161,1.887004,1.642361,16.52677,14.3621,2000.055,0.9799989,0.02000087,0,2.31594,0,18272.8,17300.62,45.75,47.5124,45.8058,45.4496,44.812,1960.054,40.001,0,1657481407.9,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,-55.85598,-0.579586491557039,0.479094709947835,0,3.52201975,-1.30810322701689,0.132590110537843,0,0,2,"0/2",2.96636,2.70505,0.132714,0.138473,0.0874468,0.0801311,33345.8,36098.8,34885.1,38048.2,45245.8,50587.4,54643.7,61075.1,1.8904,2.0262,0.0516474,0,27.2319,999.9,39.049,39.539,38.5285,53.3496,37.1074,2,0.595041,9.28105,19.908,5.19692,12.0123,4.9752,3.294,9999,9999,9999,583.4,1.8631,1.86783,1.86752,1.86874,1.86951,1.86554,1.86661,1.86798,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,11.114,0.4105,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2797.7,2797.7,2.74536,2.6709,2.24854,2.73926,1.99585,2.42676,42.8852,13.1426,18,498.785,592.175,17.6234,34.1039,30.0009,33.9382,33.8553,54.9272,39.2334,0,17.4892,1059.15,22.484,101.284,101.63,"road"
"173",173,1657481439.1,2186.09999990463,2022-07-10 14:30:39,14:30:39,5,"taroff_r1","ozzie",1657481436.35,0.00279310635397756,2.79310635397757,26.9222434225787,991.72315807939,466.380408244655,34.215815713154,72.7573804890857,0.0897504565851818,2.42069172504682,0.0879419660934014,0.0551231792950737,321.5097756,29.4298632137275,29.4298632137275,4.12290287247698,49.6547762416995,1.88824433499403,3.80274462581971,2.23465853748295,-123.175990210411,-181.94433929785,-16.5036527727894,-0.114206681050291,44.0132839269967,2.79491685092833,26.9222434225787,1072.41827219874,1025.89381818182,3.54206956514307,64.9661465818532,2.79310635397757,22.4675071252452,25.7326109090909,9.18841465041223e-05,77.491526414043,0,0,1,0,38487,1999.961,1681.16724,0.840600011700228,0.16075802258144,6,0.5,"0: Broadleaf",2,TRUE,1657481436.35,991.7232,1047.866,25.73781,22.47019,980.5511,25.32729,499.9936,73.31354,0.05106775,28.0357,28.07283,999.9,0,0,10012,0,2404.729,-56.14375,1017.923,1071.955,3.267628,1047.866,22.47019,1.88693,1.64737,16.52616,14.40916,1999.961,0.9799983,0.02000149,0,2.28145,0,18267.6,17299.78,45.781,47.5496,45.812,45.4748,44.812,1959.961,40,0,1657481413.3,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,-55.9018536585366,-0.487603484320658,0.475660322590202,0,3.42138926829268,-1.32475986062717,0.136964121069863,0,0,2,"0/2",2.96669,2.70468,0.134349,0.140064,0.0874382,0.0801602,33282.7,36030.9,34885,38047.2,45246.3,50584.8,54643.7,61073.9,1.89,2.026,0.051111,0,27.2319,999.9,39.025,39.559,38.5428,53.4396,37.0753,2,0.596098,9.28105,19.9091,5.19932,12.0099,4.9756,3.294,9999,9999,9999,583.4,1.8631,1.86783,1.86752,1.86874,1.86951,1.86554,1.86661,1.86795,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,11.227,0.4103,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2797.8,2797.8,2.7832,2.66724,2.24854,2.74048,1.99585,2.4292,42.8852,13.1426,18,498.608,592.135,17.5443,34.1175,30.0011,33.9504,33.8668,55.6896,39.2334,0,17.4158,1072.91,22.5582,101.284,101.628,"road"
"174",174,1657481444.1,2191.09999990463,2022-07-10 14:30:44,14:30:44,5,"taroff_r1","ozzie",1657481441.6,0.00275429360063743,2.75429360063743,27.3183835372915,1009.40995748296,469.124649103284,34.417448752436,74.0556173040052,0.0884416001715569,2.41693381146308,0.086682243422928,0.0543315583167469,321.516177333333,29.42897403655,29.42897403655,4.12269141676371,49.6658949893113,1.88701790038183,3.79942393223345,2.23567351638188,-121.464347788111,-183.49910342722,-16.6692465625177,-0.116520444514805,43.3358166257352,2.7729259752003,27.3183835372915,1089.05325552303,1042.76212121212,3.35197401584654,64.9661465818532,2.75429360063743,22.4765384072542,25.7113866666667,-0.0031858283534373,77.491526414043,0,0,1,0,38601,2000.00111111111,1681.20093333333,0.840599999666667,0.160757999356667,6,0.5,"0: Broadleaf",2,TRUE,1657481441.6,1009.41,1064.77555555556,25.7208666666667,22.4787222222222,998.128666666667,25.3111222222222,499.966111111111,73.3139222222222,0.0513311666666667,28.0207111111111,28.0645111111111,999.9,0,0,9987.22222222222,0,2406.28222222222,-55.3654666666667,1036.05888888889,1089.26333333333,3.24213444444444,1064.77555555556,22.4787222222222,1.88569777777778,1.64800444444444,16.5158888888889,14.4151444444444,2000.00111111111,0.979998666666667,0.0200011111111111,0,2.39916666666667,0,18260.7222222222,17300.1555555556,45.7844444444444,47.562,45.812,45.5,44.833,1960.00111111111,40,0,1657481418.7,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,-55.8468536585366,2.1573198606272,0.474900338760574,0,3.3152212195122,-0.707008222996515,0.0780976045725873,0,0,2,"0/2",2.96651,2.70514,0.135815,0.141468,0.0873643,0.0801743,33225.9,35971.4,34884.7,38046.7,45249.1,50582.5,54642.6,61072,1.8904,2.0254,0.0502169,0,27.2319,999.9,39.025,39.559,38.5406,53.4496,37.1074,2,0.597276,9.28105,19.9093,5.19932,12.0123,4.9756,3.294,9999,9999,9999,583.4,1.8631,1.86783,1.86752,1.86874,1.86951,1.86554,1.86658,1.86798,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,11.33,0.4089,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2797.9,2797.9,2.81494,2.67212,2.24854,2.73926,1.99585,2.43652,42.9121,13.1426,18,498.954,591.749,17.4875,34.1329,30.001,33.9596,33.8759,56.3284,39.2334,0,17.3442,1093.26,22.6493,101.282,101.626,"road"
"175",175,1657481449.1,2196.09999990463,2022-07-10 14:30:49,14:30:49,5,"taroff_r1","ozzie",1657481446.3,0.00268037353739556,2.68037353739557,27.264768778864,1024.82395767428,470.819800722896,34.542275139643,75.1874731294859,0.0859590668586465,2.4178277930041,0.0842966945797639,0.0528321139603328,321.5147811,29.428172999991,29.428172999991,4.12250092991458,49.685306093711,1.885195242633,3.79427116555819,2.23730568728158,-118.204472999144,-186.497252724592,-16.933312948428,-0.120257572164576,43.8135918254095,2.68430728065539,27.264768778864,1105.93734492177,1059.62424242424,3.37474984053847,64.9661465818532,2.68037353739557,22.5109720403247,25.6911236363636,-0.010203489447683,77.491526414043,0,0,1,0,38677,1999.992,1681.19331,0.84060001740007,0.160758033582134,6,0.5,"0: Broadleaf",2,TRUE,1657481446.3,1024.824,1080.702,25.69568,22.55725,1013.443,25.28709,499.995,73.31467,0.05156287,27.99743,28.05121,999.9,0,0,9993,0,2409.69,-55.87852,1051.851,1105.643,3.138428,1080.702,22.55725,1.88387,1.653778,16.50064,14.46917,1999.992,0.9799983,0.02000149,0,2.32393,0,18251.3,17300.08,45.812,47.562,45.812,45.5,44.8183,1959.991,40.001,0,1657481423.5,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,-55.7668707317073,1.4409407665506,0.443309574838359,0,3.26213975609756,-0.665929965156786,0.0723022227330227,0,0,2,"0/2",2.96619,2.70543,0.137231,0.142901,0.0873434,0.0805574,33170.1,35909.7,34883.3,38045,45249.2,50559.4,54641.4,61069.5,1.8886,2.0264,0.0497699,0,27.2296,999.9,39.025,39.569,38.563,53.5496,37.1234,2,0.598638,9.28105,19.9098,5.19812,12.0135,4.9756,3.294,9999,9999,9999,583.4,1.8631,1.86783,1.86752,1.86874,1.86951,1.86554,1.86661,1.86798,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,11.44,0.4086,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2798,2798,2.85156,2.66602,2.24854,2.73926,1.99585,2.42676,42.939,13.1426,18,497.82,592.62,17.4342,34.1483,30.0012,33.9718,33.885,57.0553,38.9332,0,17.2945,1106.75,22.7283,101.28,101.621,"road"
"176",176,1657481454.1,2201.09999990463,2022-07-10 14:30:54,14:30:54,5,"taroff_r1","ozzie",1657481451.6,0.00261904245466821,2.61904245466821,26.9116304203321,1042.74551373407,482.777324587012,35.4197537456906,76.5027424340594,0.0839648804969606,2.41907122502474,0.0823787768404982,0.0516267450905221,321.513162666667,29.4282811988076,29.4282811988076,4.12252665919296,49.746505103874,1.88550979522046,3.79023569853479,2.2370168639725,-115.499772250868,-188.987674320364,-17.1490700266915,-0.123353931256787,43.9091035523846,2.61330694790325,26.9116304203321,1123.72577072186,1077.29539393939,3.51835456862862,64.9661465818532,2.61904245466821,22.6397363401029,25.7010763636364,0.00017766557098881,77.491526414043,0,0,1,0,38605,1999.98222222222,1681.18506666667,0.840600005333381,0.160758010293425,6,0.5,"0: Broadleaf",2,TRUE,1657481451.6,1042.74555555556,1098.70777777778,25.6998222222222,22.6443777777778,1031.25555555556,25.2910333333333,499.988555555556,73.3151777777778,0.0514696222222222,27.9791777777778,28.0315666666667,999.9,0,0,10001.1111111111,0,2413.25555555556,-55.9614444444444,1070.25111111111,1124.16222222222,3.05543222222222,1098.70777777778,22.6443777777778,1.88418666666667,1.66017666666667,16.5032777777778,14.529,1999.98222222222,0.979998666666667,0.0200011111111111,0,2.15652222222222,0,18243.3111111111,17299.9888888889,45.812,47.569,45.819,45.5,44.84,1959.98222222222,40,0,1657481428.3,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,-55.8573658536585,-0.808676655052229,0.494259820885073,0,3.19003317073171,-0.838019581881537,0.0903676246375292,0,0,2,"0/2",2.96551,2.70577,0.138681,0.144248,0.0873503,0.0806661,33113.1,35852.1,34882.1,38043.9,45248.2,50552.7,54640.6,61068.6,1.8884,2.0262,0.0476837,0,27.2273,999.9,39,39.579,38.5598,53.5296,37.1354,2,0.599512,9.28105,19.9098,5.19932,12.0111,4.9756,3.294,9999,9999,9999,583.4,1.8631,1.86783,1.86752,1.86874,1.86951,1.86554,1.86661,1.86798,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,11.54,0.4088,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2798.1,2798,2.8833,2.66968,2.24854,2.74048,1.99585,2.43042,42.939,13.1426,18,497.78,592.574,17.3928,34.1637,30.001,33.9841,33.8971,57.6884,38.65,0,17.2486,1126.86,22.6995,101.277,101.619,"road"
"177",177,1657481459.1,2206.09999990463,2022-07-10 14:30:59,14:30:59,5,"taroff_r1","ozzie",1657481456.3,0.00254930624769677,2.54930624769677,27.5168876033882,1058.56295745511,472.210996080988,34.6438969850519,77.6617790661891,0.0816999307795346,2.42085586658618,0.0801985036563604,0.050256663823738,321.5162175,29.4259402866286,29.4259402866286,4.1219700301835,49.8092047900307,1.88535297808417,3.78514972489888,2.23661705209933,-112.424405523428,-191.827006415404,-17.391692964915,-0.126887403746679,43.9047074624172,2.54692377315535,27.5168876033882,1141.16798127321,1094.35212121212,3.42372104012858,64.9661465818532,2.54930624769677,22.7211645615751,25.7017666666667,-1.26985770965396e-05,77.491526414043,0,0,1,0,38756,2000.001,1681.20087,0.840600014699993,0.160758028370986,6,0.5,"0: Broadleaf",2,TRUE,1657481456.3,1058.563,1114.484,25.69816,22.72039,1046.975,25.28945,499.9995,73.31413,0.05116067,27.95615,28.01048,999.9,0,0,10013,0,2414.151,-55.92302,1086.483,1140.395,2.977753,1114.484,22.72039,1.884039,1.665727,16.50204,14.58065,2000.001,0.9799986,0.02000118,0,2.34535,0,18238.91,17300.17,45.812,47.6124,45.875,45.5,44.875,1960,40.001,0,1657481433.7,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,-55.8303585365854,-1.35342229965144,0.447862714687899,0,3.12116926829268,-1.04565219512195,0.107346139498904,0,0,2,"0/2",2.96606,2.70511,0.140104,0.14566,0.0873481,0.0808002,33058.2,35791.6,34882.1,38042.6,45247.5,50544.3,54639.5,61067.3,1.8888,2.026,0.0481308,0,27.225,999.9,39,39.599,38.6019,53.3896,37.1114,2,0.60063,9.28105,19.9101,5.19932,12.0111,4.9752,3.294,9999,9999,9999,583.4,1.8631,1.86783,1.86752,1.86874,1.86951,1.86554,1.86661,1.86798,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,11.64,0.4088,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2798.2,2798.1,2.91748,2.66602,2.24854,2.73926,1.99585,2.4353,42.966,13.1426,18,498.127,592.51,17.3521,34.1761,30.0012,33.9932,33.9062,58.3875,38.65,0,17.2357,1140.35,22.7314,101.276,101.617,"road"
"178",178,1657481464.1,2211.09999990463,2022-07-10 14:31:04,14:31:04,5,"taroff_r1","ozzie",1657481461.6,0.00252840487063409,2.5284048706341,27.1636379948233,1076.35884657528,492.360312894871,36.1227152194963,78.9685989518942,0.0811276662596768,2.41746805160274,0.0796449593024196,0.0499090578068208,321.527542333333,29.4139498545141,29.4139498545141,4.11911993700168,49.8684143654085,1.88534181914503,3.78063317860935,2.23377811785665,-111.502654794964,-192.663994477168,-17.489234137019,-0.128341075816877,43.7887543412773,2.53233663867604,27.1636379948233,1158.34155184962,1111.72181818182,3.48589330858164,64.9661465818532,2.5284048706341,22.7346140190318,25.6931848484848,-0.0005455760496436,77.491526414043,0,0,1,0,38554,2000.07111111111,1681.25983333333,0.840600028665647,0.1607580553247,6,0.5,"0: Broadleaf",2,TRUE,1657481461.6,1076.35888888889,1132.17555555556,25.6976111111111,22.7369333333333,1064.66,25.2889444444444,500.006111111111,73.3152444444444,0.0511790333333333,27.9356777777778,27.9996,999.9,0,0,9990.55555555556,0,2418.7,-55.8176,1104.74666666667,1158.51777777778,2.96069,1132.17555555556,22.7369333333333,1.88402555555556,1.66696333333333,16.5019333333333,14.5921666666667,2000.07111111111,0.979998666666667,0.0200011111111111,0,2.33826666666667,0,18231.6888888889,17300.7888888889,45.812,47.625,45.875,45.5,44.875,1960.06777777778,40.0033333333333,0,1657481438.5,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,-55.9063731707317,0.0234898954703083,0.405398105464661,1,3.03723365853659,-0.77384445993031,0.0844423008593441,0,1,2,"1/2",2.96621,2.70574,0.141518,0.147035,0.0873335,0.0808084,33002.5,35733.1,34880.8,38041.8,45247.1,50542.6,54638.2,61065.7,1.8898,2.025,0.0491738,0,27.2227,999.9,38.976,39.599,38.5778,53.6996,37.1234,2,0.601748,9.28105,19.9106,5.19932,12.0099,4.976,3.294,9999,9999,9999,583.4,1.8631,1.86783,1.86752,1.86874,1.86951,1.86554,1.86661,1.86798,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,11.75,0.4086,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2798.2,2798.2,2.94922,2.66602,2.24854,2.74048,1.99585,2.41943,42.966,13.1339,18,498.905,591.819,17.3197,34.1915,30.0012,34.0055,33.9153,59.0185,38.65,0,17.2342,1160.5,22.7727,101.273,101.614,"road"
"179",179,1657481469.1,2216.09999990463,2022-07-10 14:31:09,14:31:09,5,"taroff_r1","ozzie",1657481466.3,0.00249262947904357,2.49262947904358,26.8305672830186,1092.18195851432,506.223968686501,37.1392212647406,80.1281447100764,0.0799371928518578,2.42062863324595,0.0784991087092192,0.0491889941773766,321.5291013,29.4117777285263,29.4117777285263,4.1186038123899,49.8743902570745,1.884301452473,3.77809421380488,2.2343023599169,-109.924960025822,-194.135498359665,-17.5986046234706,-0.129961708956984,43.837659904318,2.51365246727652,26.8305672830186,1175.37777625955,1129.04648484848,3.51718552753246,64.9661465818532,2.49262947904358,22.7440491940089,25.6739781818182,-0.0034254498587423,77.491526414043,0,0,1,0,38760,2000.081,1681.26813,0.840600020699162,0.160758039949382,6,0.5,"0: Broadleaf",2,TRUE,1657481466.3,1092.182,1148.082,25.68386,22.74493,1080.387,25.2758,499.9967,73.31416,0.05103715,27.92416,27.99318,999.9,0,0,10011.5,0,2420.578,-55.89961,1120.974,1174.801,2.938935,1148.082,22.74493,1.882991,1.667523,16.49329,14.59737,2000.081,0.9799989,0.02000087,0,2.41217,0,18225,17300.85,45.812,47.625,45.875,45.5434,44.875,1960.078,40.003,0,1657481443.3,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,-55.9742341463415,1.23617770034833,0.382698618357271,0,2.99115756097561,-0.437269547038323,0.0467118803387625,0,0,2,"0/2",2.96584,2.70586,0.142923,0.148398,0.0872855,0.0808271,32948.1,35675,34880.5,38041,45248.7,50541,54637.2,61065,1.889,2.0254,0.0472367,0,27.2204,999.9,38.976,39.609,38.5973,53.4396,37.1835,2,0.603049,9.28105,19.9106,5.19932,12.0111,4.976,3.294,9999,9999,9999,583.4,1.8631,1.86783,1.86752,1.86874,1.86951,1.86554,1.86661,1.86798,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,11.85,0.4076,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2798.3,2798.3,2.98462,2.66968,2.24854,2.73926,1.99585,2.43652,42.9929,13.1339,18,498.431,592.246,17.2876,34.207,30.0013,34.0146,33.9274,59.7192,38.65,0,17.2338,1173.95,22.7158,101.272,101.613,"road"
"180",180,1657481474.1,2221.09999990463,2022-07-10 14:31:14,14:31:14,5,"taroff_r1","ozzie",1657481471.6,0.00248113242149697,2.48113242149698,27.2824192490681,1109.96106868373,511.99711358537,37.5627270780368,81.4324213631743,0.0796107387539359,2.41845113882662,0.0781830040666348,0.0489905211099548,321.525414333333,29.4000859573132,29.4000859573132,4.11582666798561,49.8818498192506,1.88277220492076,3.77446348069104,2.23305446306484,-109.417939788017,-194.58545828414,-17.6528034100128,-0.130787148835736,43.8656699580551,2.49275051082518,27.2824192490681,1192.69139796435,1146.08163636364,3.44617021294736,64.9661465818532,2.48113242149698,22.7480558561271,25.6550072727273,-0.00140723427157936,77.491526414043,0,0,1,0,38593,2000.05777777778,1681.24863333333,0.840600032665723,0.160758063044845,6,0.5,"0: Broadleaf",2,TRUE,1657481471.6,1109.96111111111,1165.91222222222,25.6630444444444,22.7489222222222,1098.05666666667,25.2559111111111,500.070777777778,73.3137777777778,0.0513371444444444,27.9076777777778,27.9785666666667,999.9,0,0,9997.22222222222,0,2425.07444444444,-55.9494,1139.19666666667,1193.05,2.91412555555556,1165.91222222222,22.7489222222222,1.88145333333333,1.66780777777778,16.4804666666667,14.6,2000.05777777778,0.979998666666667,0.0200011111111111,0,2.17993333333333,0,18221.0555555556,17300.6555555556,45.812,47.625,45.875,45.562,44.875,1960.05444444444,40.0033333333333,0,1657481448.7,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,-55.9091243902439,-0.272527526132379,0.326702818476116,0,2.95016073170732,-0.269103344947732,0.0285662063173786,0,0,2,"0/2",2.96581,2.7048,0.1443,0.149768,0.0872412,0.0808464,32894.3,35616.7,34879.8,38040.2,45250.3,50539,54636.4,61063.9,1.8896,2.0248,0.0435114,0,27.218,999.9,38.945,39.629,38.6112,53.6596,37.1074,2,0.600854,6.11678,20.0484,5.19932,12.0099,4.9752,3.294,9999,9999,9999,583.4,1.86313,1.86789,1.86768,1.86884,1.86957,1.86569,1.86673,1.86804,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,11.96,0.4069,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2798.4,2798.4,3.01514,2.66235,2.24854,2.74048,1.99585,2.4292,42.9929,13.2477,18,498.938,591.866,17.3315,34.2226,29.9985,34.0269,33.9366,60.3427,38.65,0,18.7032,1194.15,22.7158,101.27,101.611,"road"
"181",181,1657481479.1,2226.09999990463,2022-07-10 14:31:19,14:31:19,5,"taroff_r1","ozzie",1657481476.3,0.00269833355511091,2.69833355511091,27.2809306712282,1125.62195817846,576.813563334953,42.3183151946112,82.58201235901,0.0877139773535991,2.42345487221178,0.0859877037975986,0.0538945839671754,321.5203233,29.3137460342576,29.3137460342576,4.09536885307475,50.0408134011122,1.88698491494807,3.77089177152771,2.20838393812668,-118.996509780391,-185.827669130902,-16.8149004137622,-0.118756025055205,43.9103183493713,2.53486364291222,27.2809306712282,1209.8728128735,1163.26042424242,3.44471588016896,64.9661465818532,2.69833355511091,22.7552629680126,25.807836969697,0.0224688882557808,77.491526414043,0,0,1,0,39022,2000.026,1681.22193,0.840600037199516,0.160758071795067,6,0.5,"0: Broadleaf",2,TRUE,1657481476.3,1125.622,1181.741,25.72027,22.75653,1113.624,25.31056,499.9763,73.31498,0.05069287,27.89145,27.88009,999.9,0,0,10030,0,2428.423,-56.11545,1155.339,1209.256,2.963745,1181.741,22.75653,1.885682,1.668395,16.51572,14.60546,2000.026,0.9799983,0.02000149,0,2.35932,0,18220.59,17300.39,45.8372,47.625,45.875,45.562,44.875,1960.023,40.003,0,1657481453.5,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,-55.9617463414634,-0.6076808362369,0.341010141539745,0,2.94185463414634,-0.109609547038325,0.0234804183177887,0,0,2,"0/2",2.96586,2.70584,0.145653,0.151096,0.0876547,0.0808505,32842.2,35561.3,34879.9,38040.6,45230.5,50538.2,54637.1,61063.2,1.8894,2.0254,0.038296,0,27.2135,999.9,38.945,39.629,38.6073,53.0396,37.1194,2,0.582703,4.30397,20.1031,5.19812,12.0099,4.974,3.294,9999,9999,9999,583.4,1.86325,1.86798,1.86771,1.8689,1.86966,1.86569,1.86676,1.86813,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,12.06,0.4149,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2798.5,2798.5,3.05054,2.66113,2.24854,2.74048,1.99585,2.42188,43.0199,13.3002,18,498.897,592.419,18.0326,34.238,29.9888,34.0391,33.9457,61.0437,38.65,0,18.7619,1207.61,22.6194,101.271,101.61,"road"
